"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","OBJECT_AGE","CENT_FOCUS_DIST"
15.0639733,0.0001896,53.0547,178.342,77.1783,282.9418,6925.357,95.592,548.535,545.909,"PAYLOAD","LARGE",4,1.3130476872
1.0027223,0.0002318,1.8105,10.4808,202.3025,196.2201,42164.607,1436.091,35796.246,35776.698,"PAYLOAD","LARGE",13,9.7737559026
15.57218379,0.0001691,53.0553,225.7767,99.9696,260.1506,6773.849,92.473,396.859,394.568,"PAYLOAD","LARGE",4,1.1454578659
15.69725696,0.0003418,70.0018,352.5468,290.5832,66.0277,6737.819,91.736,361.987,357.381,"PAYLOAD","LARGE",3,2.3029865342
14.13408267,0.0011635,98.6962,285.557,22.61,337.5583,7225.869,101.881,856.141,839.327,"PAYLOAD","LARGE",15,8.4072985815
13.10370203,0.0001701,87.9051,12.0188,105.451,254.6805,7599.864,109.893,1223.022,1220.437,"PAYLOAD","LARGE",4,1.2927368664
15.06403588,0.0001707,53.0555,245.0584,69.5182,290.599,6925.338,95.592,548.385,546.02,"PAYLOAD","LARGE",4,1.1821551966
2.00556744,0.0139875,54.1235,155.1727,252.0226,287.5532,26560.953,718.001,20554.34,19811.297,"PAYLOAD","LARGE",20,371.5213300875
15.06400816,0.0001699,53.0535,251.0108,67.2349,292.8819,6925.346,95.592,548.388,546.034,"PAYLOAD","LARGE",3,1.1766162854
1.00270296,4.09e-05,0.0652,58.5643,178.3137,108.0671,42165.149,1436.118,35788.739,35785.29,"PAYLOAD","LARGE",13,1.7245545941
13.72811707,0.0027372,82.9634,43.9362,124.2388,247.0719,7367.631,104.894,1009.663,969.329,"ROCKET BODY","LARGE",14,20.1666795732
15.06396798,0.0001822,53.0529,192.6007,75.2603,284.8587,6925.358,95.592,548.485,545.962,"PAYLOAD","LARGE",4,1.2618002276
14.79703949,0.0030329,97.6151,334.5016,40.1457,320.1996,7008.396,97.317,651.517,609.005,"PAYLOAD","LARGE",12,21.2557642284
15.69734539,0.0003656,70.0012,352.5315,291.7726,77.597,6737.794,91.735,362.122,357.195,"PAYLOAD","LARGE",3,2.4633374864
1.84081755,0.468697,11.0919,192.1362,21.7753,353.0249,28122.98,782.261,34926.002,8563.689,"ROCKET BODY","LARGE",6,13181.15635706
1.02969696,0.007325,1.1346,96.343,219.6371,140.4141,41424.972,1398.47,35350.275,34743.399,"ROCKET BODY","LARGE",5,303.4379199
15.06398576,0.0002049,53.0537,133.9263,74.9559,285.1657,6925.353,95.592,548.637,545.799,"PAYLOAD","LARGE",4,1.4190048297
13.45204757,0.0239641,63.3915,48.9116,7.5152,352.9364,7468.091,107.047,1268.922,910.99,"PAYLOAD","LARGE",10,178.9660795331
13.16609893,0.0001877,87.9226,204.5912,80.8393,22.1566,7575.834,109.372,1199.121,1196.277,"PAYLOAD","LARGE",3,1.4219840418
13.10372421,0.0002091,87.8916,12.1282,99.0146,261.1218,7599.856,109.892,1223.31,1220.132,"PAYLOAD","LARGE",4,1.5891298896
1.00273962,7.86e-05,0.0551,73.0243,46.6668,267.6299,42164.122,1436.066,35789.301,35782.673,"PAYLOAD","LARGE",13,3.3140999892
15.05733305,0.0001615,53.0545,297.6886,27.7755,332.332,6927.393,95.634,550.376,548.139,"PAYLOAD","LARGE",3,1.1187739695
2.54232011,0.708784,5.9801,38.6518,215.7752,64.231,22676.796,566.412,32371.611,225.711,"DEBRIS","LARGE",5,16072.950176064
14.34219509,0.0001892,86.3971,339.5972,91.537,268.6042,7155.798,100.403,779.017,776.309,"PAYLOAD","LARGE",5,1.3538769816
14.32646823,0.0002175,98.5231,329.2692,126.9668,233.1715,7161.034,100.513,784.457,781.342,"PAYLOAD","LARGE",5,1.557524895
15.06399926,0.0001258,53.0568,340.8127,76.7906,283.3223,6925.349,95.592,548.085,546.343,"PAYLOAD","LARGE",3,0.8712089042
14.98148657,0.0006447,36.8996,141.6442,330.9994,29.0388,6950.754,96.119,577.1,568.138,"PAYLOAD","LARGE",4,4.4811511038
15.0641324,0.0001837,53.0553,242.4888,76.459,283.6603,6925.308,95.591,548.445,545.901,"PAYLOAD","LARGE",4,1.2721790796
2.00597872,0.6737674,63.4251,244.4517,268.6606,312.4079,26557.323,717.854,38072.646,2285.729,"PAYLOAD","LARGE",4,17893.4584686702
1.00269807,0.0001172,0.0136,247.4082,210.7796,62.3496,42165.286,1436.125,35792.093,35782.21,"PAYLOAD","LARGE",12,4.9417715192
14.80177721,0.0005506,98.0238,227.9119,154.1313,206.0175,7006.9,97.286,632.623,624.907,"ROCKET BODY","LARGE",9,3.85799914
2.05030265,0.2361248,49.8464,307.6799,144.9895,233.1096,26173.182,702.335,25975.184,13614.91,"ROCKET BODY","LARGE",10,6180.1373651136
15.06404622,0.0001693,53.0516,113.6586,82.1231,277.995,6925.334,95.592,548.372,546.027,"PAYLOAD","LARGE",4,1.1724590462
15.06407445,0.0001344,53.0558,348.7354,74.3012,285.8125,6925.326,95.592,548.122,546.26,"PAYLOAD","LARGE",3,0.9307638144
15.29312195,0.0009228,87.3512,287.4699,200.5206,273.8493,6856.004,94.16,484.196,471.542,"PAYLOAD","LARGE",3,6.3267204912
15.23590209,0.0017085,97.4752,70.6455,16.2956,102.161,6873.159,94.514,506.767,483.281,"PAYLOAD","LARGE",12,11.7427921515
15.09013686,0.0002602,53.0021,157.7377,91.1916,268.9372,6917.35,95.427,541.014,537.415,"PAYLOAD","LARGE",5,1.79989447
2.40509724,0.7163996,0.1964,65.277,268.1065,3.3423,23531.345,598.728,34011.056,295.364,"ROCKET BODY","LARGE",12,16857.846145462
15.06395345,0.0001905,53.0531,183.3069,80.1586,279.9618,6925.363,95.592,548.547,545.909,"PAYLOAD","LARGE",4,1.3192816515
15.06409606,0.0001837,53.0527,113.9264,87.4838,272.6361,6925.319,95.592,548.456,545.912,"PAYLOAD","LARGE",4,1.2721811003
15.06407241,0.0001557,53.0558,282.0962,72.295,287.8208,6925.326,95.592,548.27,546.113,"PAYLOAD","LARGE",3,1.0782732582
12.82953437,0.0233072,82.4863,2.2654,12.3333,348.334,7707.755,112.241,1509.266,1149.974,"ROCKET BODY","LARGE",11,179.646187336
15.34846838,0.0018624,97.1608,3.7172,97.2836,9.8645,6839.512,93.82,474.115,448.64,"PAYLOAD","LARGE",11,12.7379071488
13.10375548,0.0001717,87.8924,12.1196,114.1196,246.0111,7599.844,109.892,1223.013,1220.404,"PAYLOAD","LARGE",4,1.3048932148
15.35949872,0.0043102,60.6662,111.6812,274.7225,84.8956,6836.238,93.753,487.568,428.637,"TBA","LARGE",3,29.4655530276
0.99300188,0.0011054,4.2635,80.5751,98.1268,263.3467,42439.324,1450.148,36108.102,36014.277,"PAYLOAD","LARGE",22,46.9124287496
15.06394505,0.0001349,53.0561,63.7897,83.9153,276.199,6925.365,95.592,548.165,546.296,"PAYLOAD","LARGE",4,0.9342317385
15.06409867,0.0001328,53.0565,348.6876,84.7525,275.3616,6925.318,95.592,548.103,546.264,"PAYLOAD","LARGE",3,0.9196822304
15.06367533,0.0001558,53.0532,86.8759,70.229,204.8082,6925.448,95.594,548.392,546.234,"PAYLOAD","LARGE",3,1.0789847984
15.07164861,0.0001291,53.0553,324.034,101.5029,258.6105,6923.005,95.544,545.764,543.977,"PAYLOAD","LARGE",4,0.8937599455
1.9307788,0.4770375,11.44,177.513,197.5477,333.5288,27242.492,745.813,33860.047,7868.667,"ROCKET BODY","LARGE",15,12995.69027745
12.44832809,0.0023793,82.4673,312.3852,151.9308,22.215,7864.32,115.678,1504.896,1467.473,"ROCKET BODY","LARGE",21,18.711576576
2.26002832,0.7199476,19.8993,13.6425,334.7458,3.1275,24527.837,637.16,35808.46,490.945,"PAYLOAD","LARGE",3,17658.7573813412
15.06401158,0.0002296,53.0525,271.876,48.3749,209.1666,6925.345,95.592,548.8,545.62,"PAYLOAD","LARGE",3,1.590059212
2.40886211,0.7173121,5.7672,101.254,248.4596,25.6266,23506.82,597.793,33990.411,266.959,"ROCKET BODY","LARGE",10,16861.726418522
6.1124156,0.306896,98.1267,187.5586,261.0857,63.5392,12635.524,235.586,10135.181,2379.597,"ROCKET BODY","LARGE",10,3877.791773504
1.00269328,0.0001703,0.0397,359.7115,267.8122,143.4887,42165.421,1436.132,35794.467,35780.105,"PAYLOAD","LARGE",9,7.1807711963
13.71818946,0.0021924,99.4155,300.6397,152.2512,20.734,7371.185,104.97,1009.211,976.889,"PAYLOAD","LARGE",21,16.160585994
1.86232514,0.0004151,55.3603,0.4565,236.3727,183.4409,27906.037,773.227,21539.486,21516.319,"PAYLOAD","LARGE",6,11.5837959587
2.84931928,0.6911053,28.4112,182.6466,216.3997,66.707,21017.179,505.384,29164.128,113.96,"ROCKET BODY","LARGE",3,14525.0837979487
15.06400203,0.0001443,53.056,200.454,90.5329,269.5825,6925.348,95.592,548.212,546.214,"PAYLOAD","LARGE",3,0.9993277164
1.00272154,0.0001942,0.0098,277.9816,303.3194,273.3611,42164.629,1436.092,35794.682,35778.305,"PAYLOAD","LARGE",12,8.1883709518
15.06402956,0.0001243,53.0568,23.4129,87.3491,272.7641,6925.339,95.592,548.065,546.344,"PAYLOAD","LARGE",4,0.8608196377
1.00271555,0.0003408,0.0756,263.2544,333.3042,289.7748,42164.796,1436.1,35801.031,35772.292,"PAYLOAD","LARGE",14,14.3697624768
12.76623752,0.0195,82.4952,229.0914,257.0473,278.5658,7733.212,112.798,1505.874,1204.279,"ROCKET BODY","LARGE",15,150.797634
1.00269804,0.0001627,0.0222,93.6716,152.3928,274.0559,42165.287,1436.125,35794.013,35780.292,"PAYLOAD","LARGE",18,6.8602921949
13.12437185,0.0001815,87.8862,326.5598,126.5385,233.591,7591.883,109.72,1215.126,1212.37,"PAYLOAD","LARGE",4,1.3779267645
14.93151536,0.0136727,98.3147,18.9027,243.904,114.8054,6966.253,96.44,683.366,492.871,"ROCKET BODY","LARGE",3,95.2474873931
5.24650633,0.5225741,49.612,220.2522,252.6852,45.7854,13990.129,274.468,14922.872,301.115,"DEBRIS","LARGE",7,7310.8790710589
15.0640039,0.0001417,53.0558,277.1649,92.0444,268.0707,6925.347,95.592,548.194,546.231,"PAYLOAD","LARGE",3,0.9813216699
14.43281548,0.0002443,86.4456,276.3667,81.946,278.2018,7125.814,99.773,749.42,745.938,"PAYLOAD","LARGE",7,1.7408363602
2.00561896,0.0139426,56.2016,340.4735,271.6235,268.7924,26560.499,717.983,20552.686,19812.041,"PAYLOAD","LARGE",19,370.3224133574
15.06399542,0.0001235,53.0561,345.1233,85.7636,274.3495,6925.35,95.592,548.07,546.36,"PAYLOAD","LARGE",4,0.855280725
2.23456153,0.7150716,4.0038,248.4681,124.6139,322.5435,24713.844,644.422,36007.877,663.541,"DEBRIS","LARGE",19,17672.1679712304
1.00270558,0.0001663,0.0456,87.524,97.8086,278.125,42165.076,1436.114,35793.953,35779.929,"PAYLOAD","LARGE",13,7.0120521388
4.97103256,0.5421147,25.7663,24.2016,279.4274,26,14502.318,289.678,15986.103,262.263,"ROCKET BODY","LARGE",21,7861.9197718746
15.06399683,0.0001732,53.0549,13.38,69.9941,290.1234,6925.35,95.592,548.414,546.015,"PAYLOAD","LARGE",4,1.19947062
1.11832468,0.7791164,30.6283,352.6136,68.6346,353.08,39206.364,1287.64,63374.55,2281.908,"ROCKET BODY","LARGE",12,30546.3211767696
15.06401059,0.0001801,53.0556,107.3324,72.3597,287.7588,6925.345,95.592,548.458,545.963,"PAYLOAD","LARGE",3,1.2472546345
15.06398234,0.0001347,53.0564,34.3686,87.3579,272.7564,6925.354,95.592,548.152,546.286,"PAYLOAD","LARGE",3,0.9328451838
14.22088265,0.0038116,98.6996,238.8699,94.7164,77.6454,7196.436,101.26,845.731,790.871,"ROCKET BODY","LARGE",13,27.4299354576
6.99697064,0.4232215,34.503,102.1095,100.7941,308.3402,11546.804,205.803,10055.525,281.813,"ROCKET BODY","LARGE",14,4886.855709086
15.06393163,0.0001627,53.0526,173.3242,84.7541,275.3634,6925.37,95.593,548.361,546.108,"PAYLOAD","LARGE",4,1.126757699
14.35327094,0.0001679,98.5049,21.365,105.1882,254.9492,7152.117,100.326,775.182,772.781,"PAYLOAD","LARGE",5,1.2008404443
13.16600128,0.0001993,87.9216,204.764,88.6724,319.8563,7575.871,109.373,1199.246,1196.226,"PAYLOAD","LARGE",3,1.5098710903
15.0640223,0.0001683,53.053,262.2888,79.6221,280.4957,6925.342,95.592,548.372,546.041,"PAYLOAD","LARGE",4,1.1655350586
14.78638845,0.0012759,97.9903,2.3856,177.8031,182.3238,7011.761,97.387,642.572,624.68,"PAYLOAD","LARGE",16,8.9463058599
15.06395953,0.0001703,53.0563,139.5551,83.876,276.2423,6925.361,95.592,548.405,546.047,"PAYLOAD","LARGE",3,1.1793889783
2.00683104,0.6524066,65.3234,187.1416,252.3514,337.3701,26549.803,717.549,37492.935,2850.401,"PAYLOAD","LARGE",12,17321.2667058998
15.71486247,0.0003809,53.0573,19.0723,14.314,345.7984,6732.786,91.633,357.215,352.086,"PAYLOAD","LARGE",4,2.5645181874
15.07443365,9.13e-05,53.0584,300.08,47.8783,312.2284,6922.153,95.526,544.65,543.386,"PAYLOAD","LARGE",4,0.6319925689
2.01844639,0.594938,23.3038,44.1659,119.5057,312.0846,26447.849,713.42,35804.545,4334.884,"ROCKET BODY","LARGE",22,15734.830388362
15.06395426,0.0005308,53.0534,343.8529,340.3796,19.6988,6925.363,95.592,550.904,543.552,"PAYLOAD","LARGE",3,3.6759826804
3.64255621,0.598571,51.2942,229.7405,315.9804,289.7217,17842.854,395.327,22144.935,784.504,"DEBRIS","LARGE",18,10680.214961634
1.00272007,0.0003366,0.8838,95.2992,126.2385,103.5844,42164.67,1436.094,35800.727,35772.342,"PAYLOAD","LARGE",16,14.192627922
1.00273302,0.000444,6.4589,34.0833,155.4538,233.8787,42164.307,1436.075,35804.893,35767.451,"PAYLOAD","LARGE",21,18.720952308
15.06395986,0.0001866,53.0538,143.6727,95.588,264.5322,6925.361,95.592,548.518,545.934,"PAYLOAD","LARGE",5,1.2922723626
13.17647493,0.0002071,87.9128,341.8128,91.7364,268.4005,7571.856,109.286,1195.289,1192.153,"PAYLOAD","LARGE",4,1.5681313776
2.08782372,0.610256,18.5786,280.4686,203.2302,109.837,25858.656,689.713,35260.922,3700.121,"ROCKET BODY","LARGE",9,15780.399975936
12.76623752,0.0195,82.4952,229.0914,257.0473,278.5658,7733.212,112.798,1505.874,1204.279,"ROCKET BODY","LARGE",15,150.797634
14.60361428,0.0003141,98.2161,13.4265,325.3143,34.7852,7070.144,98.606,694.23,689.788,"PAYLOAD","LARGE",3,2.2207322304
14.5407204,0.0091261,98.5844,59.0929,109.2603,251.8493,7090.517,99.032,777.091,647.673,"ROCKET BODY","LARGE",16,64.7087671937
15.06405849,0.0001157,53.0556,18.4325,98.1324,261.9796,6925.331,95.592,547.997,546.394,"PAYLOAD","LARGE",3,0.8012607967
15.06400699,0.0001746,53.0555,158.5461,99.5127,260.6059,6925.346,95.592,548.421,546.002,"PAYLOAD","LARGE",3,1.2091654116
15.06400564,0.0001513,53.055,83.6373,91.2008,268.9154,6925.347,95.592,548.26,546.164,"PAYLOAD","LARGE",4,1.0478050011
15.06385154,0.0001787,53.054,91.8766,80.0184,87.4874,6925.394,95.593,548.497,546.021,"PAYLOAD","LARGE",3,1.2375679078
15.06406284,0.0001604,53.0548,78.649,83.7147,276.4025,6925.329,95.592,548.305,546.083,"PAYLOAD","LARGE",3,1.1108227716
1.77278131,0.4683414,11.2529,192.7837,11.8862,356.2971,28837.995,812.283,35965.887,8953.833,"DEBRIS","LARGE",6,13506.026951493
15.06388586,0.0001405,53.0539,62.5141,81.7943,278.3205,6925.384,95.593,548.222,546.276,"PAYLOAD","LARGE",4,0.973016452
15.27870238,0.0001606,53.0527,159.6142,54.0976,306.0171,6860.317,94.249,483.284,481.08,"PAYLOAD","LARGE",3,1.1017669102
15.06411315,0.0001674,53.0555,200.5034,76.311,283.8065,6925.314,95.591,548.338,546.02,"PAYLOAD","LARGE",3,1.1592975636
1.0027145,1e-04,0.0184,280.0691,232.0257,6.1788,42164.826,1436.102,35790.907,35782.474,"PAYLOAD","LARGE",8,4.2164826
16.40409688,0.0028548,41.4595,158.7852,261.3629,98.8929,6542.85,87.783,183.393,146.036,"ROCKET BODY","LARGE",3,18.67852818
1.00272566,0.0004423,3.1175,86.9645,127.6891,315.9362,42164.513,1436.086,35805.027,35767.729,"PAYLOAD","LARGE",21,18.6493640999
2.13271127,0.0018873,65.9903,11.1887,203.407,158.4918,25494.537,675.197,19164.518,19068.286,"ROCKET BODY","LARGE",16,48.1158396801
1.00267024,0.0002215,11.8222,25.6391,152.7212,208.2258,42166.067,1436.165,35797.271,35778.592,"PAYLOAD","LARGE",23,9.3397838405
14.34217683,0.0001906,86.3973,339.6286,94.5645,265.5769,7155.804,100.403,779.033,776.305,"PAYLOAD","LARGE",5,1.3638962424
15.06405674,0.0001797,53.0549,167.5525,86.4201,273.6994,6925.331,95.592,548.441,545.952,"PAYLOAD","LARGE",3,1.2444819807
15.06402314,0.0001641,53.0525,92.3979,76.8781,283.2391,6925.341,95.592,548.343,546.07,"PAYLOAD","LARGE",4,1.1364484581
15.21789953,0.0010807,97.3845,17.5629,339.6268,80.5568,6878.579,94.625,507.877,493.01,"TBA","LARGE",3,7.4336803253
2.12150937,0.6387322,1.3462,19.3354,94.8359,103.0668,25584.202,678.762,35547.52,2864.613,"ROCKET BODY","LARGE",18,16341.4536287044
15.06392478,0.0001471,53.0547,74.164,93.0932,267.0225,6925.372,95.593,548.255,546.218,"PAYLOAD","LARGE",4,1.0187222212
14.9002681,0.0001651,34.997,5.1023,58.2167,301.8737,6975.989,96.643,599.006,596.702,"PAYLOAD","LARGE",7,1.1517357839
2.00567477,0.0020366,55.5628,38.1586,179.9565,86.3085,26560.006,717.963,20235.963,20127.779,"PAYLOAD","LARGE",5,54.0921082196
14.90033341,0.0001579,34.9949,187.9688,258.0579,101.9959,6975.969,96.642,598.935,596.732,"PAYLOAD","LARGE",4,1.1015055051
15.06385241,0.0001103,53.0556,32.2674,88.9287,271.1828,6925.394,95.593,548.023,546.495,"PAYLOAD","LARGE",4,0.7638709582
16.01913839,0.0010261,96.3346,30.8194,77.2749,282.968,6647.256,89.892,275.942,262.3,"ROCKET BODY","LARGE",3,6.8207493816
1.00270977,0.000125,0.0233,248.2018,311.0289,8.4036,42164.958,1436.108,35792.094,35781.553,"PAYLOAD","LARGE",13,5.27061975
15.06403485,0.0001517,53.0545,248.74,66.672,293.4429,6925.338,95.592,548.253,546.152,"PAYLOAD","LARGE",4,1.0505737746
13.16604382,0.0001646,87.9191,204.7831,89.1459,46.7334,7575.855,109.372,1198.967,1196.473,"PAYLOAD","LARGE",3,1.246985733
15.04768639,0.0001743,53.055,101.9232,94.1901,265.9287,6930.353,95.696,553.426,551.01,"PAYLOAD","LARGE",3,1.2079605279
1.00270922,4.3e-05,0.014,270.7549,163.025,334.9871,42164.974,1436.109,35788.652,35785.026,"PAYLOAD","LARGE",5,1.813093882
15.06406576,0.0001411,53.0565,92.5493,83.1727,276.9423,6925.328,95.592,548.171,546.216,"PAYLOAD","LARGE",4,0.9771637808
14.60237054,0.0010593,97.947,324.7867,306.7275,53.2952,7070.546,98.614,699.9,684.921,"PAYLOAD","LARGE",15,7.4898293778
1.86234368,0.0024073,56.7426,1.1111,246.6578,45.5187,27905.852,773.219,21594.895,21460.539,"PAYLOAD","LARGE",12,67.1777575196
13.1660048,0.0001778,87.9167,204.7677,91.7789,131.3142,7575.87,109.373,1199.082,1196.388,"PAYLOAD","LARGE",3,1.346989686
15.57218379,0.0001691,53.0553,225.7767,99.9696,260.1506,6773.849,92.473,396.859,394.568,"PAYLOAD","LARGE",4,1.1454578659
2.32583289,0.7238193,28.4606,49.8491,182.864,167.8074,24062.985,619.133,35102.103,267.597,"ROCKET BODY","LARGE",3,17417.2529586105
13.11391823,0.0001752,87.8932,356.9541,100.9178,259.2147,7595.917,109.807,1219.113,1216.451,"PAYLOAD","LARGE",4,1.3308046584
15.06401707,0.0001327,53.0556,54.2484,86.8211,273.293,6925.343,95.592,548.127,546.289,"PAYLOAD","LARGE",4,0.9189930161
13.44536357,0.0303418,63.3708,336.606,16.63,344.4415,7470.565,107.1,1319.101,865.76,"DEBRIS","LARGE",12,226.670389117
2.62304962,0.6966358,20.5498,27.4532,1.8273,359.8019,22209.094,548.979,31302.609,359.309,"DEBRIS","LARGE",14,15471.6499659652
15.06405556,0.0002023,53.0528,124.0013,83.3096,276.8123,6925.332,95.592,548.598,545.796,"PAYLOAD","LARGE",5,1.4009946636
15.69800404,0.0004261,69.9998,350.637,290.3366,261.7402,6737.605,91.731,362.341,356.599,"PAYLOAD","LARGE",3,2.8708934905
1.00273053,0.0005414,1.7528,91.7687,134.663,92.6738,42164.376,1436.079,35809.069,35763.414,"PAYLOAD","LARGE",22,22.8277931664
15.06396904,0.0001442,53.0557,328.9272,84.3475,275.7679,6925.358,95.592,548.222,546.224,"PAYLOAD","LARGE",3,0.9986366236
15.06408585,0.0001507,53.0558,78.8543,92.237,267.8791,6925.322,95.592,548.231,546.144,"PAYLOAD","LARGE",3,1.0436460254
15.06402172,0.0001615,53.0549,148.6613,72.5409,287.5757,6925.342,95.592,548.325,546.088,"PAYLOAD","LARGE",3,1.118442733
14.86073757,0.0010656,97.7783,352.9228,69.4003,290.8372,6988.355,96.9,617.666,602.773,"PAYLOAD","LARGE",5,7.446791088
1.86232995,0.0005361,55.1847,358.4431,350.346,322.4516,27905.989,773.225,21542.815,21512.894,"PAYLOAD","LARGE",6,14.9604007029
15.0640342,0.0001498,53.0529,267.9664,75.3514,284.7641,6925.338,95.592,548.24,546.166,"PAYLOAD","LARGE",4,1.0374156324
2.40405177,0.7170995,2.3773,73.0727,220.0023,55.0154,23538.167,598.989,34039.239,280.824,"ROCKET BODY","LARGE",15,16879.2077866165
15.06401966,0.0001141,53.0556,5.2017,88.6881,271.4239,6925.343,95.592,547.998,546.417,"PAYLOAD","LARGE",4,0.7901816363
13.33846368,0.0826147,64.5773,202.9122,291.2056,60.2693,7510.427,107.958,1752.764,511.82,"DEBRIS","LARGE",18,620.4716734769
15.06404553,0.000182,53.0548,184.1507,73.4519,286.667,6925.335,95.592,548.46,545.939,"PAYLOAD","LARGE",4,1.26041097
15.29300693,0.0009269,87.3513,287.35,189.6515,347.9504,6856.039,94.161,484.258,471.549,"PAYLOAD","LARGE",3,6.3548625491
15.06399122,0.0001345,53.0555,338.9309,77.6646,282.4493,6925.351,95.592,548.148,546.285,"PAYLOAD","LARGE",3,0.9314597095
15.06402339,0.0001365,53.0556,350.3704,95.1042,265.0103,6925.341,95.592,548.152,546.261,"PAYLOAD","LARGE",3,0.9453090465
3.00810857,0.671978,3.0763,351.9771,319.6474,6.3376,20270.891,478.706,27514.349,271.163,"DEBRIS","LARGE",7,13621.592792398
2.00648686,0.6623625,63.7461,235.8762,271.9796,19.3133,26552.839,717.672,37762.309,2587.099,"ROCKET BODY","LARGE",14,17587.6048221375
1.00273716,0.0002064,0.0088,62.5793,238.1884,204.8454,42164.191,1436.069,35794.758,35777.353,"PAYLOAD","LARGE",6,8.7026890224
15.06395659,0.0001304,53.0554,359.6826,82.1253,277.9884,6925.362,95.592,548.13,546.324,"PAYLOAD","LARGE",3,0.9030672048
15.06400091,0.0001546,53.0569,299.4144,68.4244,291.691,6925.348,95.592,548.284,546.143,"PAYLOAD","LARGE",3,1.0706588008
14.82715619,0.0229115,97.9696,35.0305,235.4609,122.4789,6998.902,97.119,781.123,460.412,"DEBRIS","LARGE",7,160.355343173
15.05589242,0.0001532,52.9995,284.6112,79.1753,280.9408,6927.835,95.644,550.761,548.638,"PAYLOAD","LARGE",4,1.061344322
5.26233897,0.5136066,51.6483,265.7291,222.2358,84.192,13962.053,273.643,14754.921,412.916,"DEBRIS","LARGE",18,7171.0025703498
14.50353351,0.0014196,99.0827,241.2871,321.5143,48.2829,7102.632,99.286,734.58,714.414,"ROCKET BODY","LARGE",20,10.0828963872
15.06398362,0.0001596,53.0525,132.8205,82.6643,277.4527,6925.354,95.592,548.324,546.113,"PAYLOAD","LARGE",4,1.1052864984
15.06405569,0.0001716,53.0537,225.3525,74.4619,285.6559,6925.331,95.592,548.385,546.008,"PAYLOAD","LARGE",4,1.1883867996
14.41816097,0.0069258,98.9151,271.6053,244.2759,126.3009,7130.641,99.874,801.892,703.121,"ROCKET BODY","LARGE",16,49.3853934378
14.78643187,0.0001823,97.9891,8.5929,164.4694,195.6571,7011.747,97.387,634.89,632.334,"PAYLOAD","LARGE",6,1.2782414781
15.22377167,0.0001622,97.426,308.9332,75.8888,351.6516,6876.81,94.589,499.79,497.559,"PAYLOAD","LARGE",6,1.115418582
1.00270004,0.001943,59.968,56.5339,183.5987,334.8168,42165.231,1436.122,35869.023,35705.169,"PAYLOAD","LARGE",13,81.927043833
14.58560956,0.0001317,98.1838,18.4877,75.5377,284.5974,7075.961,98.727,698.758,696.894,"PAYLOAD","LARGE",12,0.9319040637
15.06413045,0.0001299,53.0556,3.6174,86.1307,273.9831,6925.309,95.591,548.073,546.274,"PAYLOAD","LARGE",3,0.8995976391
15.56542022,0.0001012,53.052,195.1269,71.4533,288.6588,6775.811,92.513,398.362,396.99,"PAYLOAD","LARGE",4,0.6857120732
15.06406271,0.0001546,53.0532,283.2201,71.926,288.1897,6925.329,95.592,548.265,546.124,"PAYLOAD","LARGE",4,1.0706558634
12.06782387,0.0532873,63.4145,197.6903,353.7405,93.6356,8028.773,119.326,2078.47,1222.807,"PAYLOAD","LARGE",22,427.8316354829
15.06401194,0.0001455,53.0559,46.1404,90.6366,269.479,6925.345,95.592,548.218,546.202,"PAYLOAD","LARGE",3,1.0076376975
15.11794985,0.0081816,35.1548,331.0744,218.944,140.5361,6908.863,95.251,587.253,474.202,"ROCKET BODY","LARGE",6,56.5255535208
15.06404876,0.0001397,53.0558,92.5327,89.1993,270.9156,6925.334,95.592,548.166,546.231,"PAYLOAD","LARGE",3,0.9674691598
15.06400852,0.0001899,53.0558,138.7574,82.0265,278.0939,6925.346,95.592,548.526,545.896,"PAYLOAD","LARGE",3,1.3151232054
15.06411996,0.0001036,53.0563,43.0573,89.8418,270.269,6925.312,95.591,547.894,546.459,"PAYLOAD","LARGE",4,0.7174623232
1.15942487,0.8249903,18.3285,280.2411,200.263,79.4153,38274.257,1241.995,63472.012,320.231,"ROCKET BODY","LARGE",15,31575.8907647071
2.29859919,0.7258144,3.2972,57.5828,250.8122,23.0868,24252.677,626.469,35477.483,271.6,"DEBRIS","LARGE",3,17602.9422051488
15.06395612,0.0001888,53.0544,129.6331,70.8972,289.2222,6925.362,95.592,548.535,545.919,"PAYLOAD","LARGE",3,1.3075083456
0.98951472,0.000985,7.616,56.2662,156.316,222.5782,42538.973,1455.259,36202.739,36118.937,"PAYLOAD","LARGE",22,41.900888405
13.11564051,0.0001548,87.8933,356.9682,124.6333,235.4941,7595.252,109.793,1218.292,1215.941,"PAYLOAD","LARGE",4,1.1757450096
15.06391049,0.0001654,53.0573,247.4758,76.866,283.2514,6925.376,95.593,548.386,546.096,"PAYLOAD","LARGE",3,1.1454571904
5.27104923,0.5192696,49.4979,194.2553,133.7667,283.1357,13946.668,273.19,14810.614,326.452,"DEBRIS","LARGE",11,7242.0807136928
2.00563241,0.0072555,55.6396,96.847,213.6835,145.8672,26560.38,717.978,20374.954,19989.536,"PAYLOAD","LARGE",9,192.70883709
